"","homocigoto","tipo_variante","cuantos_homo_tipo","gen","cuantos_homo_tipo_gen","conf","soporte_homo_tipo"
"286",0,"nonsynonymous SNV",146716,"ANKRD26",78,0.000531639357670602,0.182510281410861
"287",0,"nonsynonymous SNV",146716,"ANKS1A",7,4.7711224406336e-05,0.182510281410861
"288",0,"nonsynonymous SNV",146716,"ANKS1B",10,6.81588920090515e-05,0.182510281410861
"289",0,"nonsynonymous SNV",146716,"ANO10",17,0.000115870116415388,0.182510281410861
"290",0,"nonsynonymous SNV",146716,"ANO5",4,2.72635568036206e-05,0.182510281410861
"291",0,"nonsynonymous SNV",146716,"ANO6",2,1.36317784018103e-05,0.182510281410861
"292",0,"nonsynonymous SNV",146716,"ANO7",190,0.00129501894817198,0.182510281410861
"293",0,"nonsynonymous SNV",146716,"ANOS1",1,6.81588920090515e-06,0.182510281410861
"294",0,"nonsynonymous SNV",146716,"ANTXR2",14,9.54224488126721e-05,0.182510281410861
"295",0,"nonsynonymous SNV",146716,"ANXA11",81,0.000552087025273317,0.182510281410861
"296",0,"nonsynonymous SNV",146716,"AOAH",8,5.45271136072412e-05,0.182510281410861
"297",0,"nonsynonymous SNV",146716,"AOC1",155,0.0010564628261403,0.182510281410861
"298",0,"nonsynonymous SNV",146716,"AP3B1",5,3.40794460045257e-05,0.182510281410861
"299",0,"nonsynonymous SNV",146716,"AP3B2",1,6.81588920090515e-06,0.182510281410861
"300",0,"nonsynonymous SNV",146716,"AP4B1",14,9.54224488126721e-05,0.182510281410861
"301",0,"nonsynonymous SNV",146716,"AP4E1",6,4.08953352054309e-05,0.182510281410861
"302",0,"nonsynonymous SNV",146716,"AP4M1",23,0.000156765451620818,0.182510281410861
"303",0,"nonsynonymous SNV",146716,"AP5Z1",30,0.000204476676027155,0.182510281410861
"304",0,"nonsynonymous SNV",146716,"APBA2",2,1.36317784018103e-05,0.182510281410861
"305",0,"nonsynonymous SNV",146716,"APBB1",16,0.000109054227214482,0.182510281410861
"306",0,"nonsynonymous SNV",146716,"APBB3",55,0.000374873906049783,0.182510281410861
"307",0,"nonsynonymous SNV",146716,"APC",79,0.000538455246871507,0.182510281410861
"308",0,"nonsynonymous SNV",146716,"APCDD1",8,5.45271136072412e-05,0.182510281410861
"309",0,"nonsynonymous SNV",146716,"APEX1",1,6.81588920090515e-06,0.182510281410861
"310",0,"nonsynonymous SNV",146716,"APH1B",31,0.00021129256522806,0.182510281410861
"311",0,"nonsynonymous SNV",146716,"APOA1",1,6.81588920090515e-06,0.182510281410861
"312",0,"nonsynonymous SNV",146716,"APOA4",109,0.000742931922898661,0.182510281410861
"313",0,"nonsynonymous SNV",146716,"APOA5",42,0.000286267346438016,0.182510281410861
"314",0,"nonsynonymous SNV",146716,"APOB",327,0.00222879576869598,0.182510281410861
"315",0,"nonsynonymous SNV",146716,"APOBEC3B",66,0.00044984868725974,0.182510281410861
"316",0,"nonsynonymous SNV",146716,"APOBEC3D",2,1.36317784018103e-05,0.182510281410861
"317",0,"nonsynonymous SNV",146716,"APOBEC3F",1,6.81588920090515e-06,0.182510281410861
"318",0,"nonsynonymous SNV",146716,"APOBEC3G",12,8.17906704108618e-05,0.182510281410861
"319",0,"nonsynonymous SNV",146716,"APOBEC3H",219,0.00149267973499823,0.182510281410861
"320",0,"nonsynonymous SNV",146716,"APOC4",100,0.000681588920090515,0.182510281410861
"321",0,"nonsynonymous SNV",146716,"APOD",4,2.72635568036206e-05,0.182510281410861
"322",0,"nonsynonymous SNV",146716,"APOH",43,0.000293083235638921,0.182510281410861
"323",0,"nonsynonymous SNV",146716,"APOL1",36,0.000245372011232585,0.182510281410861
"324",0,"nonsynonymous SNV",146716,"APOL3",73,0.000497559911666076,0.182510281410861
"325",0,"nonsynonymous SNV",146716,"APRT",1,6.81588920090515e-06,0.182510281410861
"326",0,"nonsynonymous SNV",146716,"AQP1",12,8.17906704108618e-05,0.182510281410861
"327",0,"nonsynonymous SNV",146716,"AQP5",1,6.81588920090515e-06,0.182510281410861
"328",0,"nonsynonymous SNV",146716,"AQP7",85,0.000579350582076938,0.182510281410861
"329",0,"nonsynonymous SNV",146716,"AREL1",2,1.36317784018103e-05,0.182510281410861
"330",0,"nonsynonymous SNV",146716,"ARG1",1,6.81588920090515e-06,0.182510281410861
"331",0,"nonsynonymous SNV",146716,"ARHGAP24",6,4.08953352054309e-05,0.182510281410861
"332",0,"nonsynonymous SNV",146716,"ARHGAP31",70,0.000477112244063361,0.182510281410861
"333",0,"nonsynonymous SNV",146716,"ARHGAP45",26,0.000177213119223534,0.182510281410861
"334",0,"nonsynonymous SNV",146716,"ARHGAP9",83,0.000565718803675127,0.182510281410861
"335",0,"nonsynonymous SNV",146716,"ARHGEF11",63,0.000429401019657024,0.182510281410861
"336",0,"nonsynonymous SNV",146716,"ARHGEF12",40,0.000272635568036206,0.182510281410861
"337",0,"nonsynonymous SNV",146716,"ARHGEF7",3,2.04476676027154e-05,0.182510281410861
"338",0,"nonsynonymous SNV",146716,"ARID1A",3,2.04476676027154e-05,0.182510281410861
"339",0,"nonsynonymous SNV",146716,"ARID1A;ARID1A",1,6.81588920090515e-06,0.182510281410861
"340",0,"nonsynonymous SNV",146716,"ARID1B",2,1.36317784018103e-05,0.182510281410861
"341",0,"nonsynonymous SNV",146716,"ARL11",76,0.000518007579268791,0.182510281410861
"342",0,"nonsynonymous SNV",146716,"ARL6IP5",1,6.81588920090515e-06,0.182510281410861
"343",0,"nonsynonymous SNV",146716,"ARMS2",78,0.000531639357670602,0.182510281410861
"344",0,"nonsynonymous SNV",146716,"ARSA",103,0.00070203658769323,0.182510281410861
"345",0,"nonsynonymous SNV",146716,"ARSB",74,0.000504375800866981,0.182510281410861
"346",0,"nonsynonymous SNV",146716,"ARSE",49,0.000333978570844352,0.182510281410861
"347",0,"nonsynonymous SNV",146716,"ARSF",16,0.000109054227214482,0.182510281410861
"348",0,"nonsynonymous SNV",146716,"ART4",89,0.000606614138880558,0.182510281410861
"349",0,"nonsynonymous SNV",146716,"ARVCF",123,0.000838354371711334,0.182510281410861
"350",0,"nonsynonymous SNV",146716,"ASAH1",52,0.000354426238447068,0.182510281410861
"351",0,"nonsynonymous SNV",146716,"ASAH2",1,6.81588920090515e-06,0.182510281410861
"352",0,"nonsynonymous SNV",146716,"ASB10",26,0.000177213119223534,0.182510281410861
"353",0,"nonsynonymous SNV",146716,"ASCC1",4,2.72635568036206e-05,0.182510281410861
"354",0,"nonsynonymous SNV",146716,"ASCC3",8,5.45271136072412e-05,0.182510281410861
"355",0,"nonsynonymous SNV",146716,"ASIC3",7,4.7711224406336e-05,0.182510281410861
"356",0,"nonsynonymous SNV",146716,"ASL",1,6.81588920090515e-06,0.182510281410861
"357",0,"nonsynonymous SNV",146716,"ASNS",52,0.000354426238447068,0.182510281410861
"358",0,"nonsynonymous SNV",146716,"ASPM",165,0.00112462171814935,0.182510281410861
"359",0,"nonsynonymous SNV",146716,"ASPRV1",97,0.0006611412524878,0.182510281410861
"360",0,"nonsynonymous SNV",146716,"ASS1",6,4.08953352054309e-05,0.182510281410861
"361",0,"nonsynonymous SNV",146716,"ASTN2",11,7.49747812099566e-05,0.182510281410861
"362",0,"nonsynonymous SNV",146716,"ASXL1",39,0.000265819678835301,0.182510281410861
"363",0,"nonsynonymous SNV",146716,"ATF3",2,1.36317784018103e-05,0.182510281410861
"364",0,"nonsynonymous SNV",146716,"ATF5",11,7.49747812099566e-05,0.182510281410861
"365",0,"nonsynonymous SNV",146716,"ATF6",5,3.40794460045257e-05,0.182510281410861
"366",0,"nonsynonymous SNV",146716,"ATG16L1",4,2.72635568036206e-05,0.182510281410861
"367",0,"nonsynonymous SNV",146716,"ATG7",4,2.72635568036206e-05,0.182510281410861
"368",0,"nonsynonymous SNV",146716,"ATIC",2,1.36317784018103e-05,0.182510281410861
"369",0,"nonsynonymous SNV",146716,"ATM",25,0.000170397230022629,0.182510281410861
"370",0,"nonsynonymous SNV",146716,"ATN1",16,0.000109054227214482,0.182510281410861
"371",0,"nonsynonymous SNV",146716,"ATOH7",1,6.81588920090515e-06,0.182510281410861
"372",0,"nonsynonymous SNV",146716,"ATP10A",187,0.00127457128056926,0.182510281410861
"373",0,"nonsynonymous SNV",146716,"ATP10D",398,0.00271272390196025,0.182510281410861
"374",0,"nonsynonymous SNV",146716,"ATP13A2",7,4.7711224406336e-05,0.182510281410861
"375",0,"nonsynonymous SNV",146716,"ATP13A4",1,6.81588920090515e-06,0.182510281410861
"376",0,"nonsynonymous SNV",146716,"ATP1B1",1,6.81588920090515e-06,0.182510281410861
"377",0,"nonsynonymous SNV",146716,"ATP2A1",1,6.81588920090515e-06,0.182510281410861
"378",0,"nonsynonymous SNV",146716,"ATP2A3",1,6.81588920090515e-06,0.182510281410861
"379",0,"nonsynonymous SNV",146716,"ATP2B4",4,2.72635568036206e-05,0.182510281410861
"380",0,"nonsynonymous SNV",146716,"ATP5J2-PTCD1,PTCD1",19,0.000129501894817198,0.182510281410861
"381",0,"nonsynonymous SNV",146716,"ATP5SL",206,0.00140407317538646,0.182510281410861
"382",0,"nonsynonymous SNV",146716,"ATP6AP2",9,6.13430028081463e-05,0.182510281410861
"383",0,"nonsynonymous SNV",146716,"ATP6V0A2",18,0.000122686005616293,0.182510281410861
"384",0,"nonsynonymous SNV",146716,"ATP6V0A4",19,0.000129501894817198,0.182510281410861
"385",0,"nonsynonymous SNV",146716,"ATP6V1B1",17,0.000115870116415388,0.182510281410861
"386",0,"nonsynonymous SNV",146716,"ATP7A",19,0.000129501894817198,0.182510281410861
"387",0,"nonsynonymous SNV",146716,"ATP7B",259,0.00176531530303443,0.182510281410861
"388",0,"nonsynonymous SNV",146716,"ATP8B1",10,6.81588920090515e-05,0.182510281410861
"389",0,"nonsynonymous SNV",146716,"ATPAF2",1,6.81588920090515e-06,0.182510281410861
"390",0,"nonsynonymous SNV",146716,"ATR",9,6.13430028081463e-05,0.182510281410861
"391",0,"nonsynonymous SNV",146716,"ATRNL1",12,8.17906704108618e-05,0.182510281410861
"392",0,"nonsynonymous SNV",146716,"ATRX",51,0.000347610349246163,0.182510281410861
"393",0,"nonsynonymous SNV",146716,"ATXN1",90,0.000613430028081463,0.182510281410861
"394",0,"nonsynonymous SNV",146716,"ATXN3",42,0.000286267346438016,0.182510281410861
"395",0,"nonsynonymous SNV",146716,"ATXN3L",60,0.000408953352054309,0.182510281410861
"396",0,"nonsynonymous SNV",146716,"ATXN7",79,0.000538455246871507,0.182510281410861
"397",0,"nonsynonymous SNV",146716,"AURKA",37,0.000252187900433491,0.182510281410861
"398",0,"nonsynonymous SNV",146716,"AURKC",2,1.36317784018103e-05,0.182510281410861
"399",0,"nonsynonymous SNV",146716,"AUTS2",2,1.36317784018103e-05,0.182510281410861
"400",0,"nonsynonymous SNV",146716,"AVPR1A",1,6.81588920090515e-06,0.182510281410861
"401",0,"nonsynonymous SNV",146716,"AVPR1B",46,0.000313530903241637,0.182510281410861
"402",0,"nonsynonymous SNV",146716,"AVPR2",2,1.36317784018103e-05,0.182510281410861
"403",0,"nonsynonymous SNV",146716,"AXIN1",5,3.40794460045257e-05,0.182510281410861
"404",0,"nonsynonymous SNV",146716,"AXL",8,5.45271136072412e-05,0.182510281410861
"405",0,"nonsynonymous SNV",146716,"AZIN2",31,0.00021129256522806,0.182510281410861
"406",0,"nonsynonymous SNV",146716,"B3GALNT1",24,0.000163581340821724,0.182510281410861
"407",0,"nonsynonymous SNV",146716,"B3GLCT",46,0.000313530903241637,0.182510281410861
"408",0,"nonsynonymous SNV",146716,"B3GNT3",15,0.000102238338013577,0.182510281410861
"409",0,"nonsynonymous SNV",146716,"B4GALT7",1,6.81588920090515e-06,0.182510281410861
"410",0,"nonsynonymous SNV",146716,"B9D1",101,0.00068840480929142,0.182510281410861
"411",0,"nonsynonymous SNV",146716,"B9D2",39,0.000265819678835301,0.182510281410861
"412",0,"nonsynonymous SNV",146716,"BAALC",1,6.81588920090515e-06,0.182510281410861
"413",0,"nonsynonymous SNV",146716,"BAAT",13,8.86065596117669e-05,0.182510281410861
"414",0,"nonsynonymous SNV",146716,"BACE1",3,2.04476676027154e-05,0.182510281410861
"415",0,"nonsynonymous SNV",146716,"BAG3",51,0.000347610349246163,0.182510281410861
"416",0,"nonsynonymous SNV",146716,"BAGE2,BAGE3",1,6.81588920090515e-06,0.182510281410861
"417",0,"nonsynonymous SNV",146716,"BANK1",115,0.000783827258104092,0.182510281410861
"418",0,"nonsynonymous SNV",146716,"BAP1",5,3.40794460045257e-05,0.182510281410861
"419",0,"nonsynonymous SNV",146716,"BARD1",98,0.000667957141688705,0.182510281410861
"420",0,"nonsynonymous SNV",146716,"BBS1",1,6.81588920090515e-06,0.182510281410861
"421",0,"nonsynonymous SNV",146716,"BBS10",22,0.000149949562419913,0.182510281410861
"422",0,"nonsynonymous SNV",146716,"BBS12",140,0.000954224488126721,0.182510281410861
"423",0,"nonsynonymous SNV",146716,"BBS2",14,9.54224488126721e-05,0.182510281410861
"424",0,"nonsynonymous SNV",146716,"BBS4",73,0.000497559911666076,0.182510281410861
"425",0,"nonsynonymous SNV",146716,"BBS7",1,6.81588920090515e-06,0.182510281410861
"426",0,"nonsynonymous SNV",146716,"BCAM",116,0.000790643147304997,0.182510281410861
"427",0,"nonsynonymous SNV",146716,"BCAT2",33,0.00022492434362987,0.182510281410861
"428",0,"nonsynonymous SNV",146716,"BCHE",7,4.7711224406336e-05,0.182510281410861
"429",0,"nonsynonymous SNV",146716,"BCL10",1,6.81588920090515e-06,0.182510281410861
"430",0,"nonsynonymous SNV",146716,"BCL11A",3,2.04476676027154e-05,0.182510281410861
"431",0,"nonsynonymous SNV",146716,"BCL2A1",152,0.00103601515853758,0.182510281410861
"432",0,"nonsynonymous SNV",146716,"BCL2L2,BCL2L2-PABPN1",3,2.04476676027154e-05,0.182510281410861
"433",0,"nonsynonymous SNV",146716,"BCL9",75,0.000511191690067886,0.182510281410861
"434",0,"nonsynonymous SNV",146716,"BCO1",82,0.000558902914474222,0.182510281410861
"435",0,"nonsynonymous SNV",146716,"BCORL1",8,5.45271136072412e-05,0.182510281410861
"436",0,"nonsynonymous SNV",146716,"BCR",125,0.000851986150113144,0.182510281410861
"437",0,"nonsynonymous SNV",146716,"BCS1L",5,3.40794460045257e-05,0.182510281410861
"438",0,"nonsynonymous SNV",146716,"BDKRB2",14,9.54224488126721e-05,0.182510281410861
"439",0,"nonsynonymous SNV",146716,"BDNF",1,6.81588920090515e-06,0.182510281410861
"440",0,"nonsynonymous SNV",146716,"BEAN1",15,0.000102238338013577,0.182510281410861
"441",0,"nonsynonymous SNV",146716,"BEST1",1,6.81588920090515e-06,0.182510281410861
"442",0,"nonsynonymous SNV",146716,"BFSP1",1,6.81588920090515e-06,0.182510281410861
"443",0,"nonsynonymous SNV",146716,"BHMT",96,0.000654325363286894,0.182510281410861
"444",0,"nonsynonymous SNV",146716,"BICC1",37,0.000252187900433491,0.182510281410861
"445",0,"nonsynonymous SNV",146716,"BICD1",2,1.36317784018103e-05,0.182510281410861
"446",0,"nonsynonymous SNV",146716,"BICRA",13,8.86065596117669e-05,0.182510281410861
"447",0,"nonsynonymous SNV",146716,"BIN1",1,6.81588920090515e-06,0.182510281410861
"448",0,"nonsynonymous SNV",146716,"BIRC5",16,0.000109054227214482,0.182510281410861
"449",0,"nonsynonymous SNV",146716,"BIVM-ERCC5,ERCC5",8,5.45271136072412e-05,0.182510281410861
"450",0,"nonsynonymous SNV",146716,"BLM",4,2.72635568036206e-05,0.182510281410861
"451",0,"nonsynonymous SNV",146716,"BLMH",83,0.000565718803675127,0.182510281410861
"452",0,"nonsynonymous SNV",146716,"BLNK",3,2.04476676027154e-05,0.182510281410861
"453",0,"nonsynonymous SNV",146716,"BLVRA",5,3.40794460045257e-05,0.182510281410861
"454",0,"nonsynonymous SNV",146716,"BMP1",12,8.17906704108618e-05,0.182510281410861
"455",0,"nonsynonymous SNV",146716,"BMP10",1,6.81588920090515e-06,0.182510281410861
"456",0,"nonsynonymous SNV",146716,"BMP15",5,3.40794460045257e-05,0.182510281410861
"457",0,"nonsynonymous SNV",146716,"BMP2",81,0.000552087025273317,0.182510281410861
"458",0,"nonsynonymous SNV",146716,"BMP2K",10,6.81588920090515e-05,0.182510281410861
"459",0,"nonsynonymous SNV",146716,"BMP4",2,1.36317784018103e-05,0.182510281410861
"460",0,"nonsynonymous SNV",146716,"BMP5",1,6.81588920090515e-06,0.182510281410861
"461",0,"nonsynonymous SNV",146716,"BMPER",1,6.81588920090515e-06,0.182510281410861
"462",0,"nonsynonymous SNV",146716,"BMPR1A",2,1.36317784018103e-05,0.182510281410861
"463",0,"nonsynonymous SNV",146716,"BMPR1B",2,1.36317784018103e-05,0.182510281410861
"464",0,"nonsynonymous SNV",146716,"BMPR2",8,5.45271136072412e-05,0.182510281410861
"465",0,"nonsynonymous SNV",146716,"BNC2",14,9.54224488126721e-05,0.182510281410861
"466",0,"nonsynonymous SNV",146716,"BPI",235,0.00160173396221271,0.182510281410861
"467",0,"nonsynonymous SNV",146716,"BRAP",1,6.81588920090515e-06,0.182510281410861
"468",0,"nonsynonymous SNV",146716,"BRAT1",106,0.000722484255295946,0.182510281410861
"469",0,"nonsynonymous SNV",146716,"BRCA1",328,0.00223561165789689,0.182510281410861
"470",0,"nonsynonymous SNV",146716,"BRCA2",24,0.000163581340821724,0.182510281410861
"471",0,"nonsynonymous SNV",146716,"BRD1",2,1.36317784018103e-05,0.182510281410861
"472",0,"nonsynonymous SNV",146716,"BRIP1",13,8.86065596117669e-05,0.182510281410861
"473",0,"nonsynonymous SNV",146716,"BRSK2",1,6.81588920090515e-06,0.182510281410861
"474",0,"nonsynonymous SNV",146716,"BRWD1",141,0.000961040377327626,0.182510281410861
"475",0,"nonsynonymous SNV",146716,"BSCL2",36,0.000245372011232585,0.182510281410861
"476",0,"nonsynonymous SNV",146716,"BST1",5,3.40794460045257e-05,0.182510281410861
"477",0,"nonsynonymous SNV",146716,"BTAF1",1,6.81588920090515e-06,0.182510281410861
"478",0,"nonsynonymous SNV",146716,"BTD",13,8.86065596117669e-05,0.182510281410861
"479",0,"nonsynonymous SNV",146716,"BTK",1,6.81588920090515e-06,0.182510281410861
"480",0,"nonsynonymous SNV",146716,"BTLA",17,0.000115870116415388,0.182510281410861
"481",0,"nonsynonymous SNV",146716,"BTN1A1",5,3.40794460045257e-05,0.182510281410861
"482",0,"nonsynonymous SNV",146716,"BUB1B",7,4.7711224406336e-05,0.182510281410861
"483",0,"nonsynonymous SNV",146716,"C10orf2",1,6.81588920090515e-06,0.182510281410861
"484",0,"nonsynonymous SNV",146716,"C10orf55;PLAU",1,6.81588920090515e-06,0.182510281410861
"485",0,"nonsynonymous SNV",146716,"C12orf10",12,8.17906704108618e-05,0.182510281410861
"486",0,"nonsynonymous SNV",146716,"C1GALT1",7,4.7711224406336e-05,0.182510281410861
"487",0,"nonsynonymous SNV",146716,"C1QA",2,1.36317784018103e-05,0.182510281410861
"488",0,"nonsynonymous SNV",146716,"C1S",3,2.04476676027154e-05,0.182510281410861
"489",0,"nonsynonymous SNV",146716,"C2orf71",126,0.000858802039314049,0.182510281410861
"490",0,"nonsynonymous SNV",146716,"C3",43,0.000293083235638921,0.182510281410861
"491",0,"nonsynonymous SNV",146716,"C4BPA",30,0.000204476676027155,0.182510281410861
"492",0,"nonsynonymous SNV",146716,"C5",19,0.000129501894817198,0.182510281410861
"493",0,"nonsynonymous SNV",146716,"C5orf42",5,3.40794460045257e-05,0.182510281410861
"494",0,"nonsynonymous SNV",146716,"C6",15,0.000102238338013577,0.182510281410861
"495",0,"nonsynonymous SNV",146716,"C7",48,0.000327162681643447,0.182510281410861
"496",0,"nonsynonymous SNV",146716,"C8A",47,0.000320346792442542,0.182510281410861
"497",0,"nonsynonymous SNV",146716,"C8B",11,7.49747812099566e-05,0.182510281410861
"498",0,"nonsynonymous SNV",146716,"C8orf37",1,6.81588920090515e-06,0.182510281410861
"499",0,"nonsynonymous SNV",146716,"C9",6,4.08953352054309e-05,0.182510281410861
"500",0,"nonsynonymous SNV",146716,"C9orf129",5,3.40794460045257e-05,0.182510281410861
"501",0,"nonsynonymous SNV",146716,"CA1",4,2.72635568036206e-05,0.182510281410861
"502",0,"nonsynonymous SNV",146716,"CA12",1,6.81588920090515e-06,0.182510281410861
"503",0,"nonsynonymous SNV",146716,"CA6",214,0.0014586002889937,0.182510281410861
"504",0,"nonsynonymous SNV",146716,"CABIN1",30,0.000204476676027155,0.182510281410861
"505",0,"nonsynonymous SNV",146716,"CABP2",1,6.81588920090515e-06,0.182510281410861
"506",0,"nonsynonymous SNV",146716,"CACNA1A",4,2.72635568036206e-05,0.182510281410861
"507",0,"nonsynonymous SNV",146716,"CACNA1C",134,0.00091332915292129,0.182510281410861
"508",0,"nonsynonymous SNV",146716,"CACNA1D",3,2.04476676027154e-05,0.182510281410861
"509",0,"nonsynonymous SNV",146716,"CACNA1E",138,0.000940592709724911,0.182510281410861
"510",0,"nonsynonymous SNV",146716,"CACNA1F",6,4.08953352054309e-05,0.182510281410861
"511",0,"nonsynonymous SNV",146716,"CACNA1G",3,2.04476676027154e-05,0.182510281410861
"512",0,"nonsynonymous SNV",146716,"CACNA1H",17,0.000115870116415388,0.182510281410861
"513",0,"nonsynonymous SNV",146716,"CACNA1S",65,0.000443032798058835,0.182510281410861
"514",0,"nonsynonymous SNV",146716,"CACNA2D4",46,0.000313530903241637,0.182510281410861
"515",0,"nonsynonymous SNV",146716,"CACNB2",7,4.7711224406336e-05,0.182510281410861
"516",0,"nonsynonymous SNV",146716,"CACNG2",1,6.81588920090515e-06,0.182510281410861
"517",0,"nonsynonymous SNV",146716,"CADM1",7,4.7711224406336e-05,0.182510281410861
"518",0,"nonsynonymous SNV",146716,"CALCA",4,2.72635568036206e-05,0.182510281410861
"519",0,"nonsynonymous SNV",146716,"CALCR",39,0.000265819678835301,0.182510281410861
"520",0,"nonsynonymous SNV",146716,"CALHM1",24,0.000163581340821724,0.182510281410861
"521",0,"nonsynonymous SNV",146716,"CALR",8,5.45271136072412e-05,0.182510281410861
"522",0,"nonsynonymous SNV",146716,"CALR3",8,5.45271136072412e-05,0.182510281410861
"523",0,"nonsynonymous SNV",146716,"CAMK4",4,2.72635568036206e-05,0.182510281410861
"524",0,"nonsynonymous SNV",146716,"CAMKK1",51,0.000347610349246163,0.182510281410861
"525",0,"nonsynonymous SNV",146716,"CAMKK2",50,0.000340794460045257,0.182510281410861
"526",0,"nonsynonymous SNV",146716,"CAMP",2,1.36317784018103e-05,0.182510281410861
"527",0,"nonsynonymous SNV",146716,"CAMTA1",103,0.00070203658769323,0.182510281410861
"528",0,"nonsynonymous SNV",146716,"CANT1",3,2.04476676027154e-05,0.182510281410861
"529",0,"nonsynonymous SNV",146716,"CAPN10",11,7.49747812099566e-05,0.182510281410861
"530",0,"nonsynonymous SNV",146716,"CAPN13",52,0.000354426238447068,0.182510281410861
"531",0,"nonsynonymous SNV",146716,"CAPN3",6,4.08953352054309e-05,0.182510281410861
"532",0,"nonsynonymous SNV",146716,"CARD14",153,0.00104283104773849,0.182510281410861
"533",0,"nonsynonymous SNV",146716,"CARD8",16,0.000109054227214482,0.182510281410861
"534",0,"nonsynonymous SNV",146716,"CASC5",65,0.000443032798058835,0.182510281410861
